asin,product_title,brand,price,discount_percent,rating,review_count,category,product_link,search_term
B0CHFMM6RX,"Sonos Move 2 | Wireless Portable Speaker with WiFi, Bluetooth, Amazon Alexa, 24-Hour Battery Life, Wireless Charging Base - Olive",Sonos,44999,,4.5,398,Audio,https://www.amazon.in/dp/B0CHFMM6RX,portable speakers
B0F5NTLYJS,Popo Toys® Rechargeable Wireless Mini Portable Bluetooth Karaoke Machine | Bluetooth Speaker with Microphone & LED Lights - Kids Music Singing Toys for Girl Boy Birthday Gift Ideas,Popo,432,(57% off),3.8,59,Audio,https://www.amazon.in/dp/B0F5NTLYJS,portable speakers
B09QMQK978,OneAssist 1 Year Extended Warranty Plan for Portable Bluetooth Speakers Between INR 5001-7500 (E-Mail Delivery),OneAssist,469,(55% off),4.1,133,Audio,https://www.amazon.in/dp/B09QMQK978,portable speakers
B0CBPHRNZ6,"Portronics Pixel 3 20W Portable Wireless Bluetooth Speaker with Upto 7Hour Playtime, TWS Connectivity, RGB Lights, FM, AUX,TF Card & USB Drive, IPX7 Water Resistant, Type C Charging Port(Black)",Portronics,1399,(65% off),3.8,35,Audio,https://www.amazon.in/dp/B0CBPHRNZ6,portable speakers
B09YDHMHFH,smars Professional 30 Watt Wireless Bluetooth Portable Speaker (Multicolour),smars,1098,(27% off),5.0,3,Audio,https://www.amazon.in/dp/B09YDHMHFH,portable speakers
B0DZWX75JS,"PRUNUS M2 Magnetic Bluetooth Speaker, Portable Mini Bluetooth Speaker Small with Cell Phone Stand, 7H Play, 5W Internal-Magnet Loudspeaker,TWS, RGB Light, TF Card Play, with Magnetic Ring and Lanyard",PRUNUS,1299,(50% off),4.3,638,Audio,https://www.amazon.in/dp/B0DZWX75JS,portable speakers
B0DP2VD38X,"Drumstone [𝙇𝙞𝙢𝙞𝙩𝙚𝙙 𝙎𝙥𝙚𝙘𝙞𝙖𝙡 𝘿𝙚𝙖𝙡 Portable Luxury Car Bluetooth Speaker – Dynamic Thunder Sound, Light Bluetooth Speaker Audio and Stylish Car Entertainment",Drumstone,1649,(59% off),5.0,5,Audio,https://www.amazon.in/dp/B0DP2VD38X,portable speakers
B0BC27MM5Z,Marshall Acton III Wired Connectivity Stereo Home Speakers with Bluetooth 5.2 & RCA or 3.5mm Input – Black,Marshall,22999,(28% off),4.6,1.9K,Audio,https://www.amazon.in/dp/B0BC27MM5Z,portable speakers
B09K5H6XZM,"Silicone Cover Case for Sony SRS-XB13 Extra BASS Wireless Portable Speaker, Protective Skin Sleeve Shell for Sony SRS-XB13 Compact Bluetooth Speaker Accessories (Coral Pink)",Silicone,3006.85,,4.6,694,Audio,https://www.amazon.in/dp/B09K5H6XZM,portable speakers
B0DSW933RB,Intex 101-Pro 5W Wireless Portable BT Speaker | Upto 10hour Play Time | in-Build Mic and Handsfree Calling | 10m Bluetooth Range & Multiple Connectivity Mode (Black),Intex,599,(60% off),2.8,10,Audio,https://www.amazon.in/dp/B0DSW933RB,portable speakers
B07Y2LYV34,"JBL Professional EON ONE Compact All-In-One Battery-Powered Personal PA System with Bluetooth Woofer, 120 Watts",JBL,39999,(49% off),4.1,745,Audio,https://www.amazon.in/dp/B07Y2LYV34,portable speakers
B015ZJ5D1G,"Ahuja Portable PA Neckband System NBA-20Dp Rechargeable with 1 Neckband Mic with USB and SD Card Input, Black, 340gms",Ahuja,3519,(19% off),4.3,1.8K,Audio,https://www.amazon.in/dp/B015ZJ5D1G,portable speakers
B0DRSP3TBB,"Portronics Microblast 60W HD Sound Portable Party Speaker With Bass Boost Technology, Upto 5 Hours Playtime, 2.1 Channel, RGB LED Lights, Bluetooth 5.3V, AUX In,USB Drive,SD Card, Type C Fast Charging",Portronics,,,3.5,71,Audio,https://www.amazon.in/dp/B0DRSP3TBB,portable speakers
B0DX6N7QMN,"GameSir JollyBeats Wireless Karaoke Machine, Portable Bluetooth Speaker with 2 Mics, 3D LED Lights, 5 Voice Effects, 10W HD Sound, 10H Battery,Fun Singing Toy for Parties & Gifts(Pink)",GameSir,839,(79% off),3.6,31,Audio,https://www.amazon.in/dp/B0DX6N7QMN,portable speakers
B0DP9RGGZP,"ZEBRONICS Sound POD 30 Portable Bluetooth Speaker, 12 Watts, Upto 8 Hours Playback, Passive Radiator, BTv5.3 | mSD | TWS | Splash Proof, RGB LED, Carry Handle, Deep Bass (Gray)",ZEBRONICS,649,(66% off),3.7,111,Audio,https://www.amazon.in/dp/B0DP9RGGZP,portable speakers
B086R16XM2,"Artis MS301 Wireless Bluetooth Portable Party Speaker with RGB Glow Lights, Wired Mic, Remote Control, FM Radio & Aux in/USB/TF Card Reader Input (20W RMS Output)",Artis,1499,(57% off),3.6,1K,Audio,https://www.amazon.in/dp/B086R16XM2,portable speakers
B0GGDSZ1QP,"KDM 350 Rumble Portable Speaker, 8W Bluetooth 5.4, 8H Playtime, TWS Pairing, FM Radio, Hanging Strap, USB/TF/AUX, Type-C Fast Charging,Red",KDM,889,(35% off),,,Audio,https://www.amazon.in/dp/B0GGDSZ1QP,portable speakers
B08FMSFXKN,"Sony MHC-V43D High Power Party Speaker with Bluetooth connectivity (Mic/Guitar, Jet Bass Booster, Gesture Control, USB, HDMI,CD/DVD) - Black",Sony,31192,(18% off),4.4,262,Audio,https://www.amazon.in/dp/B08FMSFXKN,portable speakers
B0CBPD76L6,"EarFun Bluetooth Speaker, UBOOM L Portable Speaker 28W Loud Stereo Sound, Rich Bass, IP67 Waterproof & Dustproof, Dual Pairing, Built-in Mic, Low Latency, Wireless Speaker for Party, Indoor & Outdoor",EarFun,5999,(33% off),4.0,1.3K,Audio,https://www.amazon.in/dp/B0CBPD76L6,portable speakers
B08HRWJ8SZ,"JBL Clip 4, Wireless Ultra Portable Bluetooth Speaker, JBL Pro Sound, Integrated Carabiner, Vibrant Colors with Rugged Fabric Design, Dust & Waterproof, Type C (Without Mic, Blue & Pink)",JBL,4499,(18% off),4.3,1.1K,Audio,https://www.amazon.in/dp/B08HRWJ8SZ,portable speakers
B0CTMR2H3F,"Honeywell Trueno U300 Bluetooth 5.3 Wireless Portable Speaker, 20W Output, Dual 78mm Drivers, Deep Bass, 13H Playtime, IPX6, TWS Pairing, SD/USB Type-C/AUX Support, Built-in Mic, 2-Year Warranty-Black",Honeywell,2739,(54% off),3.6,108,Audio,https://www.amazon.in/dp/B0CTMR2H3F,portable speakers
B0BSNW5VKF,"JBL Clip 4 Eco with eco-Friendly Recycled Materials & Packaging, Wireless Portable Bluetooth Speaker, Pro Sound, Integrated Carabiner, Dust & Waterproof, Type C (Without Mic, Green)",JBL,4499,(25% off),4.8,1.2K,Audio,https://www.amazon.in/dp/B0BSNW5VKF,portable speakers
B0C29RGC8L,"Sony SRS-XV800 X-Series Wireless Portable Bluetooth Karaoke Party Speaker IPX4 Splash-Resistant with 25 Hour-Battery, Built-in Handle and Wheels, Omnidirectional Sound, and Ambient Lights",Sony,35989,(28% off),4.4,433,Audio,https://www.amazon.in/dp/B0C29RGC8L,portable speakers
B0DM6G4GFR,Drumstone Combo C1190 - Lightweight & Loud Mini Portable Speaker for On-The-Go Listening with Unleash Your Music Premium Aux Cable for Perfect Audio Connection,Drumstone,1089,(64% off),5.0,1,Audio,https://www.amazon.in/dp/B0DM6G4GFR,portable speakers
B08HCZNCK7,"ZEBRONICS Zeb-Sound Feast 50 Wireless Bluetooth 14W Rugged Finish Portable Speaker with Supporting Dual Drivers, Handy Strap, Mobile Holder, USB, SD Card, AUX, FM, TWS & Call Function. (Green)",ZEBRONICS,1299,(48% off),3.6,1.8K,Audio,https://www.amazon.in/dp/B08HCZNCK7,portable speakers
B0GCDP382L,"Groove Max Portable Speaker with Upto 6Hr Non-Stop Beats, Multi-Compatibility, TWS Feature - Jet Black",Groove,699,(86% off),,,Audio,https://www.amazon.in/dp/B0GCDP382L,portable speakers
B0GQN19R4Y,"Portable Bluetooth Speaker, Black, Wireless, Cylindrical Design, with Carry Handle",Portable,399,(60% off),,,Audio,https://www.amazon.in/dp/B0GQN19R4Y,portable speakers
B0G5FQBPMW,"G200 Magnetic Bluetooth Speaker with RGB Lights Portable Sound Waterproof Pocket Size Multifunctional 2 in 1 Phone Stand & Speaker for iPhone, Android",G200,348,(50% off),4.0,1,Audio,https://www.amazon.in/dp/B0G5FQBPMW,portable speakers
B0D2D6YMJY,"Philips Bluetooth Speaker TAS2218/94, 10W RMS with 6 Hrs Playtime, Retro Wooden Design, Indoor and Outdoor Mode, USB Playback, FM, Mic Input, Carry Strap (Brown)",Philips,1749,(61% off),3.6,64,Audio,https://www.amazon.in/dp/B0D2D6YMJY,portable speakers
B0DLWWR6VN,"Fire turtle Astronaut Bluetooth Speaker – Wireless Portable Spaceman Music Player with LED Night Light – Mini Desktop Decor for Kids, Teens, and Space Lovers",Fire,479,(52% off),5.0,5,Audio,https://www.amazon.in/dp/B0DLWWR6VN,portable speakers
B0GD1KHGR2,"JHN Portable Bluetooth Speaker with Flashlight, Wireless Outdoor Speaker, Powerful Bass, Built-in Torch, FM Radio, USB, TF Card Support 8H Palytime (Black)",JHN,589,,3.0,1,Audio,https://www.amazon.in/dp/B0GD1KHGR2,portable speakers
B0CD483WC8,"Krisons Cylender 111 50W Portable Speaker with 4"" Double Woofers, Free Wired Mic for Karaoke, in Built Torch, Remote Control with Bluetooth, FM, USB, Micro SD Card Connectivity (Black)",Krisons,1699,(58% off),3.7,225,Audio,https://www.amazon.in/dp/B0CD483WC8,portable speakers
B08HRWYJSX,"JBL Clip 4, Wireless Ultra Portable Bluetooth Speaker, Pro Sound, Integrated Carabiner, Vibrant Colors with Rugged Fabric Design, Dust & Waterproof, Type C (Without Mic, Red)",JBL,2999,(45% off),4.4,14.8K,Audio,https://www.amazon.in/dp/B08HRWYJSX,portable speakers
B0G3PXPYSG,"Rock Music Vintage Retro Bluetooth Speaker, Black and Rose Gold, 10W RMS, 8H Battery Life, Type-C Charging, Portable with AUX and USB Input (Pink)",Rock,589,(55% off),5.0,1,Audio,https://www.amazon.in/dp/B0G3PXPYSG,portable speakers
B0D5YLXNQV,"iNFiRe Fusion 12W Bluetooth Speaker Wireless Upto 8 Hrs Playtime with TWS Function, BT connectivity,Type C Charging & Mobile Holder (Black)",iNFiRe,779,(81% off),3.8,72,Audio,https://www.amazon.in/dp/B0D5YLXNQV,portable speakers
B0FF2Q1PKG,"Mini MOT Portable Bluetooth Speaker with Built-in Mic, 360° Rotating Mobile Stand, RGB Lights, 6-Hour Playback, Hands-Free Calling & Multi-Device Pairing",Mini,1069,(52% off),,,Audio,https://www.amazon.in/dp/B0FF2Q1PKG,portable speakers
B0FKN6DL3V,"Philips TAX4910/94 120W Wireless Bluetooth Party Speaker with Remote, RGB Lights, 10H Playtime, Bluetooth v5.3, 6000mAh Battery, USB/AUX/Mic/SD Card Input,Portable, Stereo Mode(Deep Black)",Philips,8999,(55% off),2.4,12,Audio,https://www.amazon.in/dp/B0FKN6DL3V,portable speakers
B0F63KX6CC,"Portronics Resonate 2 14W Portable Bluetooth Speaker with Wireless Karaoke Mic & LED Sunset Projection Lights, Upto 5 Hours Playtime, Bluetooth 5.3V, Handsfree Calling, Type C Fast Charging (Black)",Portronics,2099,(48% off),3.6,23,Audio,https://www.amazon.in/dp/B0F63KX6CC,portable speakers
B0DKC2C9NB,"Portronics Talk Five 3W Wearable Bluetooth Speaker with Mic, Spring Clip-On, Upto 10Hours Playtime, IPX5 Water/Dust Resistant, Bluetooth 5.3v, Big Buttons, Portable Speaker with Microphone (Black)",Portronics,1549,(38% off),4.3,211,Audio,https://www.amazon.in/dp/B0DKC2C9NB,portable speakers
B0DJRF6ZPP,"ZEBRONICS BASH Portable Bluetooth Speaker, 60W RMS, 20.32cm Full Range, Upto 6 Hours Playback, BTv5.0 | USB | mSD | AUX | TWS, RGB LED, Karaoke, Included Voice Changing Wireless Microphone",ZEBRONICS,4999,(60% off),3.8,1.8K,Audio,https://www.amazon.in/dp/B0DJRF6ZPP,portable speakers
B0GQHF9Z4S,"MINI 1 Portable Bluetooth Soundbar 4 for TV, 10W Stereo Sound, 2400mAh Battery, Compact Wireless Home Speaker",MINI,290,(71% off),,,Audio,https://www.amazon.in/dp/B0GQHF9Z4S,portable speakers
B0CJ9XJVGL,"Klipsch The Detroit Portable Bluetooth Speaker with Dual 1"" tweeters and 3"" woofers, IP67 dust and Waterproof Rating, 20 Hours of Playtime for a Premium Live Concert Experience",Klipsch,34800,(36% off),4.4,269,Audio,https://www.amazon.in/dp/B0CJ9XJVGL,portable speakers
B0G5ZL1W7B,"AHUJA INTERNATIONAL G-Wagon Car Shaped & Solar Powered Bluetooth Speaker Portable 3D Bass Speaker with Rechargeable Battery, FM, USB, TF Card Support (1 PC)",AHUJA,1499,(40% off),,,Audio,https://www.amazon.in/dp/B0G5ZL1W7B,portable speakers
B0CKMQJTN8,"FINGERS SoundPower-20 Bluetooth Portable Speaker with Powerful 20 W Deep Bass, Mesmerizing RGB Lights, 9-Hour Playtime, Free Carry Strap, Built-in Mic (Black)",FINGERS,1675,(38% off),4.2,14,Audio,https://www.amazon.in/dp/B0CKMQJTN8,portable speakers
B09QMNQQSR,OneAssist 1 Year Extended Warranty Plan for Portable Bluetooth Speakers Between INR 500-1000 (E-Mail Delivery),OneAssist,89,(55% off),4.1,580,Audio,https://www.amazon.in/dp/B09QMNQQSR,portable speakers
B01F1P2HKY,"JBL Professional Auxiliary Subwoofer Jbl Eon208P 8-Inch 2-Way Portable Pa System Speaker, Black",JBL,60499,(51% off),4.4,307,Audio,https://www.amazon.in/dp/B01F1P2HKY,portable speakers
B0DNMY6MJP,"Oblivion Portable Bluetooth Speaker – Rechargeable, Splash Proof, Wireless High Sound Quality, Bluetooth Media Player for Home, Outdoor and Travel",Oblivion,409,(50% off),,,Audio,https://www.amazon.in/dp/B0DNMY6MJP,portable speakers
B0CKTF68SX,"JYX Wireless Portable Speaker with 2 Mics, Home Party Bluetooth Speaker with HD Sound, Echo Adjustment, 12 Hours Playtime, DJ Light for Party/Meeting, Support TF/USB/AUX/REC, Best Gift for Brithday",JYX,11000,(56% off),4.0,3.1K,Audio,https://www.amazon.in/dp/B0CKTF68SX,portable speakers
B0CP59634B,"FINGERS Mini MOT (My-Own-TV) Bluetooth & USB Portable Speaker-Cum-Mobile Stand with 360° Rotation (Dazzling RGB Lights, 6-Hour Playback, Built-in Mic) - Rich Black",FINGERS,976,(51% off),4.2,39,Audio,https://www.amazon.in/dp/B0CP59634B,portable speakers
B0BQPVNJFN,JBL Pulse 5 - Portable Bluetooth Speaker with Dazzling Lights Original Pro Sound,JBL,43999,(20% off),4.6,634,Audio,https://www.amazon.in/dp/B0BQPVNJFN,portable speakers
B0B2RBYR89,"CASTOR iBELL FM820BT Portable FM Radio with Bluetooth Speaker, Rechargeable Battery, USB SD MP3 Player & Dynamic Speaker 3 Band, Black",CASTOR,1539,(45% off),4.1,593,Audio,https://www.amazon.in/dp/B0B2RBYR89,portable speakers
B0CKW8X9MJ,"Alto Professional Busker 200W Portable PA Speaker System with Rechargeable Battery, Bluetooth, 3-Channel Mixer, Alesis FX, App Control, USB Charging",Alto,34990,(56% off),4.5,309,Audio,https://www.amazon.in/dp/B0CKW8X9MJ,portable speakers
B0FM442XV2,"QCY SP2 Portable Bluetooth Speaker | RGB Lighting, Pro EQ, Waterproof, TWS, 17H Playtime",QCY,1999,(33% off),4.3,25,Audio,https://www.amazon.in/dp/B0FM442XV2,portable speakers
B0CVMZ5ZC8,"Portronics in Tune 4 6W Portable USB Powered Wired Speaker with Volume Control, 3.5mm AUX in, HD Sound, 2.0 Channel, RGB Lights, Gaming Speaker, Multimedia Speaker for PC, Desktop and Laptop(Black)",Portronics,599,(54% off),4.1,1.3K,Audio,https://www.amazon.in/dp/B0CVMZ5ZC8,portable speakers
B0GK9R8V9W,Bottle Shape Bluetooth Speaker and Weatherproof Wireless USB Rechargeable Calling/FM/AUX/USB/SD Card Support Portable Bluetooth Speaker with Rich DEEP BASS,Bottle,603,(50% off),5.0,1,Audio,https://www.amazon.in/dp/B0GK9R8V9W,portable speakers
B0BY282DPC,"Edifier MP260 Wireless Speaker, Portable Bluetooth 5.0, Multi-Functional, Clock, Alarm, LED Display, USB Memory, TF Card, Brown",Edifier,8026,(27% off),4.1,72,Audio,https://www.amazon.in/dp/B0BY282DPC,portable speakers
B0GFWVW9GL,"Portable Bluetooth Speakers with Colorful Lights, Loud Sound, Small Bluetooth Speaker with Wireless Stereo Pairing, Mini Gifts for Kids, Teen, Girls, Boys, Women",Portable,399,(69% off),,,Audio,https://www.amazon.in/dp/B0GFWVW9GL,portable speakers
B0FHKKRZBB,"AT-125 SkyBeats 5W Bluetooth Speaker | Hi-Fi Stereo Surround Sound | Up to 8 Hours Playback | Portable Speaker for Mobile, Laptop, PC, iPad & Media Players (Black)",AT-125,499,(50% off),,,Audio,https://www.amazon.in/dp/B0FHKKRZBB,portable speakers
B0DYNZL1GP,XMSJSIY USB Type C Computer Speaker Laptop Speaker 3W Portable Plug-in External Speaker for Desktop PC Laptop Monitor Phone-1 PCS,XMSJSIY,4780,(39% off),4.0,16,Audio,https://www.amazon.in/dp/B0DYNZL1GP,portable speakers
B0FKPFDLPR,"kh Portable PA System with 10-Inch Speaker Karaoke Wireless Mic, 3 Mic Inputs, Bluetooth, FM Radio, USB, TF/12V Battery, Echo Sound Feature",kh,6174,(38% off),3.9,9,Audio,https://www.amazon.in/dp/B0FKPFDLPR,portable speakers
B0FKNJP6TZ,"kh Portable PA System with 8-Inch Speaker Karaoke Wireless Mic, 3 Mic Inputs, Bluetooth, FM Radio, USB, TF/12V Battery, Echo Sound Feature",kh,5414,(32% off),3.9,12,Audio,https://www.amazon.in/dp/B0FKNJP6TZ,portable speakers
B0CJF9VWCP,VERTUS Pvc Portable Carrying Case Cover For Sony Srs-Xb100 / Xb13 Wireless Bluetooth Portable Speaker (Hard|Eva|Black) (Speaker Is Not Included),VERTUS,569,(43% off),3.6,32,Audio,https://www.amazon.in/dp/B0CJF9VWCP,portable speakers
B0GNSTB79C,"K12 Portable Karaoke Bluetooth Speaker with Wireless Microphone, RGB LED Light, USB/TF/FM Supported, Rechargeable System for Kids & Adults.",K12,279,(44% off),,,Audio,https://www.amazon.in/dp/B0GNSTB79C,portable speakers
B0F1D6H92H,"X1 Mini Bluetooth Speaker with Loud Portable Speaker & Rich Bass Perfect 360° Surround Small Speaker for Shower, Room, Bike, Car- Multicolor, iOS .and Android Compatible",X1,332,(63% off),,,Audio,https://www.amazon.in/dp/B0F1D6H92H,portable speakers
B07ZB7D2MN,AHUJA BTA 660 Portable Wireless Bluetooth Speaker - Black,AHUJA,18600,(11% off),4.1,106,Audio,https://www.amazon.in/dp/B07ZB7D2MN,portable speakers
B0824HK17J,"K-Tech StuffHoods Mini Portable Speaker, 3W Mobile Phone Speaker Line-in Speaker with Clear Bass 3.5mm AUX Audio Interface, Plug and Play for iPhone, iPad, iPod, Tablet, Smartphone",K-Tech,2528.03,,3.9,1.1K,Audio,https://www.amazon.in/dp/B0824HK17J,portable speakers
B0DHVLRY7W,"TEMPT Rebel 12W Bluetooth Speaker, TWS Function, FM Radio, 360° Sound, RGB Lights, 10H Playtime, IPX5 Waterproof, Type-C Fast Charging,Lightweight & Portable for Home/Outdoor/Travel (Blue)",TEMPT,999,(69% off),3.0,24,Audio,https://www.amazon.in/dp/B0DHVLRY7W,portable speakers
B0FTFMNYBV,"Mivi DuoPods Marathon Earbuds [New Launch], 70 Hours Playtime, AI-ENC for HD Calls, 13mm Drivers, IPX 4.0, BT v5.3, Made in India True Wireless Bluetooth Ear Buds",Mivi,799,(77% off),4.3,559,Audio,https://www.amazon.in/dp/B0FTFMNYBV,earbuds
B0BW8TXJJ2,"Boat Nirvana Ion, 120HRS Battery, Crystal Bionic Sound w/Dual EQ Modes, 4Mics ENx, App Support, Low Latency, IPX4, v.5.2 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Charcoal Black)",Boat,1599,(80% off),4.0,22.1K,Audio,https://www.amazon.in/dp/B0BW8TXJJ2,earbuds
B0GM113PJQ,"GOBOULT Newly Launched Sprint in Ear Earbuds with 60H Playtime, Amp App Support, 32dB Active Noise Cancellation, Quad Mic ENC, Dual Device Pairing, 13mm Driver, Bluetooth 5.4 Wireless (Turbo Yellow)",GOBOULT,1799,(70% off),,,Audio,https://www.amazon.in/dp/B0GM113PJQ,earbuds
B0GK7LB2L2,"Philips TAT1269 Bluetooth Truly Wireless in Ear Earbuds with mic, 13mm Drivers, Bluetooth 5.4, 40H Playtime, IPX5, Fast Charging, Touch Controls, Voice Assistant, Mono Mode, LED Indicator(Cosmic Blue)",Philips,999,(50% off),4.0,371,Audio,https://www.amazon.in/dp/B0GK7LB2L2,earbuds
B0FWCNXM96,"pTron Bassbuds Eon in-Ear TWS Earbuds w/ 13mm Drivers, 45Hrs Playtime, Dual HD Mic & TruTalk AI-ENC Calls, Custom EQ,Mobile App, Bluetooth v6.0 Headphones,Voice Assist., Type C Charging & IPX5 (Black)",pTron,598,(70% off),3.8,433,Audio,https://www.amazon.in/dp/B0FWCNXM96,earbuds
B0G66YGPWD,"Earbuds for One-Plus Nord CE 3 Lite 5G Earbuds Original Like True Wireless Bluetooth in-Ear Headphones Earphones TWS with Mic, Touch Controls, Deep Bass, Sports (38 Hours Case, OPBR1)",Earbuds,699,(65% off),2.0,58,Audio,https://www.amazon.in/dp/B0G66YGPWD,earbuds
B0FC2YFSN4,"Boat Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Forest Sage)",Boat,999,(75% off),3.8,3.7K,Audio,https://www.amazon.in/dp/B0FC2YFSN4,earbuds
B0GHQL7L83,"Fire-Boltt Newly Launched Aero Fit TWS Earbuds with Custom EQ, Bluetooth 5.4 Wireless Earphones, 50H Playtime, Fast Charging Case, 50ms Low Latency Gaming & Touch Controls Silk Gold",Fire-Boltt,1099,(89% off),4.4,83,Audio,https://www.amazon.in/dp/B0GHQL7L83,earbuds
B0G71GB5J2,"Boat Airdopes 131 Pro Buds, 40H Battery, in-Ear Detection, 4 Mics with ENx, Signature Sound, Beast Mode, ASAP Charge, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",Boat,699,(87% off),3.1,163,Audio,https://www.amazon.in/dp/B0G71GB5J2,earbuds
B0FC2Z19RX,"Boat Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Ivory Mist)",Boat,999,(75% off),3.8,3.7K,Audio,https://www.amazon.in/dp/B0FC2Z19RX,earbuds
B0GQ4VN2T8,Wireless Earbuds Bluetooth 5.1 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart LED Headset Sports Bud (Black),Wireless,269,(62% off),4.0,1,Audio,https://www.amazon.in/dp/B0GQ4VN2T8,earbuds
B0GG769PKD,"M19 Wireless Earbuds with LED Digital Display, Bluetooth 5.1, 9D HiFi Sound, IPX7 Waterproof, Touch Control, Wireless Charging Case",M19,309,(85% off),4.7,4,Audio,https://www.amazon.in/dp/B0GG769PKD,earbuds
B0DFQ1R3W4,"OnePlus Nord Buds 3 Truly Wireless Bluetooth Earbuds with up to 32dB Active Noise Cancellation, 10mins for 11Hours Fast Charging with Up to 43h Music Playback -Harmonic Gray",OnePlus,2299,(15% off),4.3,17.9K,Audio,https://www.amazon.in/dp/B0DFQ1R3W4,earbuds
